material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
mp-11483,TmIr,Tm,Ir,1.0,1.0,3.35657798,-7.615096440000002,0.0,MP,B2,3.3691177111190855
mp-11476,HoIr,Ho,Ir,1.0,1.0,3.38994333,-7.596864805000003,0.0,MP,B2,3.3983904605606607
mp-1021666,AlSi,Al,Si,1.0,1.0,3.151888,-7.4497236025,0.303207859999999,MP,B2,3.0699222849443686
mp-892,ScPt,Sc,Pt,1.0,1.0,3.28943285,-7.429184150000001,0.0,MP,B2,3.3143976796139847
mp-11495,LuRu,Lu,Ru,1.0,1.0,3.305988,-7.366505535000002,0.0,MP,B2,3.3216019910593655
mp-1902,MnPd,Mn,Pd,1.0,1.0,3.11012508,-7.363546660000001,0.009346633413791001,MP,B2,3.0300925375011305
mp-639675,EuCu,Eu,Cu,1.0,1.0,3.626901,-7.25809181,0.071704861250001,MP,B2,3.783531556948475
mp-571,TiNi,Ti,Ni,1.0,1.0,2.98806613,-7.185175,0.04849437499999901,MP,B2,2.9881088292227433
mp-2381,ErRh,Er,Rh,1.0,1.0,3.36737698,-6.912765504999999,0.0,MP,B2,3.3721232400804975
mp-11564,TmRh,Tm,Rh,1.0,1.0,3.35282323,-6.900931629999999,0.0,MP,B2,3.3546264829569887
mp-2163,HoRh,Ho,Rh,1.0,1.0,3.38649613,-6.888482155000002,0.0,MP,B2,3.3838992323985644
mp-232,DyRh,Dy,Rh,1.0,1.0,3.40276612,-6.869968145000001,0.0,MP,B2,3.4091787694494653
mp-11561,TbRh,Tb,Rh,1.0,1.0,3.42011509,-6.851929039999998,0.0,MP,B2,3.4201882921284272
mp-436,SmRh,Sm,Rh,1.0,1.0,3.48117514,-6.769744284999998,0.0,MP,B2,3.525947401041123
mp-12067,MnAl,Mn,Al,1.0,1.0,2.947898,-6.6783853650000005,0.047695940000000006,MP,B2,3.0829289693479796
mp-11521,ScNi,Sc,Ni,1.0,1.0,3.15251587,-6.56347999,0.0,MP,B2,3.1365499477623677
mp-2658,AlFe,Al,Fe,1.0,1.0,2.845506,-6.434685535,0.0,MP,B2,2.9817210691712
mp-2210,ZrCu,Zr,Cu,1.0,1.0,3.25266425,-6.431159109999999,0.042234784230771004,MP,B2,3.2507005316238984
mp-30468,ThBi,Th,Bi,1.0,1.0,3.94359219,-6.185876649999997,0.012411177045458001,MP,B2,3.979324141293832
mp-11276,BeRh,Be,Rh,1.0,1.0,2.7678883,-6.15967629,0.0,MP,B2,2.7143570735703237
mp-1261,EuZn,Eu,Zn,1.0,1.0,3.74119892,-6.031621740000002,0.0,MP,B2,3.783531556948475
mp-21253,EuMg,Eu,Mg,1.0,1.0,4.04133276,-6.007609495,0.016100730624998002,MP,B2,3.966617207142906
mp-11279,TiBe,Ti,Be,1.0,1.0,2.92926249,-5.95775061,0.005038837916666,MP,B2,2.894672444987909
mp-2444,GaRh,Ga,Rh,1.0,1.0,3.00618637,-5.8761615,0.0,MP,B2,3.0112646830214245
mp-1094705,YSn,Y,Sn,1.0,1.0,3.800305,-5.81707234,0.174314738749989,MP,B2,3.8389953598478748
mp-2773,BeCo,Be,Co,1.0,1.0,2.57175331,-5.72974061,0.0,MP,B2,2.6198074747342135
mp-1039148,CaMg,Ca,Mg,1.0,1.0,3.9675728118296862,-5.676345275,0.015577142499999001,MP,B2,3.806202699823423
mp-1094990,HfMg,Hf,Mg,1.0,1.0,3.487394,-5.561975705,0.23185381750000103,MP,B2,3.5537906811195388
mp-1008924,DySb,Dy,Sb,1.0,1.0,3.803518,-5.246356315,0.34189453500000105,MP,B2,3.8490046881822573
mp-1033,BeNi,Be,Ni,1.0,1.0,2.58699959,-5.228056025,0.0,MP,B2,2.631213613654589
mp-11274,BePd,Be,Pd,1.0,1.0,2.81163727,-5.052358160000001,0.0,MP,B2,2.7855613379528554
mp-973060,MgCr,Mg,Cr,1.0,1.0,3.325887,-5.051292515,0.5904662275,MP,B2,3.307276867802096
mp-1094743,MgZr,Mg,Zr,1.0,1.0,3.5266200000000003,-4.986195795,0.10288952749999901,MP,B2,3.590416738766805
mp-1172,MgRh,Mg,Rh,1.0,1.0,3.08685098,-4.947163380000001,0.0,MP,B2,3.227662703111706
mp-11258,TbAu,Tb,Au,1.0,1.0,3.58866274,-4.788697639999995,0.040324892500002006,MP,B2,3.586532676366029
mp-11240,DyAu,Dy,Au,1.0,1.0,3.571132689999999,-4.784549275000003,0.039400229999998,MP,B2,3.5755963558154944
mp-11257,SmAu,Sm,Au,1.0,1.0,3.64936756,-4.779612977500001,0.051700844999999,MP,B2,3.6475927263660286
mp-11254,NdAu,Nd,Au,1.0,1.0,3.69478209,-4.775545467499995,0.05635148500000001,MP,B2,3.6993034602009
mp-1014230,TiZn,Ti,Zn,1.0,1.0,3.12374757,-4.77054914,0.0,MP,B2,3.177870268273654
mp-11255,PrAu,Pr,Au,1.0,1.0,3.72334093,-4.7620291512499975,0.060553865000002004,MP,B2,3.7209288058446446
mp-1094726,MgTi,Mg,Ti,1.0,1.0,3.355945,-4.486510219999999,0.276470795833333,MP,B2,3.407978074529292
mp-2756,CeAg,Ce,Ag,1.0,1.0,3.73311,-4.43524116,0.08731731875000001,MP,B2,3.7089143011424843
mp-11566,ScZn,Sc,Zn,1.0,1.0,3.33401869,-4.177671855,0.0,MP,B2,3.3263113868132788
mp-615,YMg,Y,Mg,1.0,1.0,3.8085766100000003,-4.144158240000001,0.0,MP,B2,3.7546155930194285
mp-506,MgPd,Mg,Pd,1.0,1.0,3.15538393,-4.131929000000001,0.0,MP,B2,3.2988669674942384
mp-30728,HoIn,Ho,In,1.0,1.0,3.7278911900000002,-4.10241079,0.0,MP,B2,3.7334556120544424
mp-11488,LaTl,La,Tl,1.0,1.0,3.97237799,-4.071675204999998,0.0,MP,B2,4.039871343166068
mp-2167,DyAg,Dy,Ag,1.0,1.0,3.6067050800000002,-4.053743095000001,0.0,MP,B2,3.6090252196052854
mp-2525,PrAg,Pr,Ag,1.0,1.0,3.76320642,-4.051000009999999,0.0,MP,B2,3.7543576696344356
mp-915,YCd,Y,Cd,1.0,1.0,3.73687907,-4.050420840000001,0.0,MP,B2,3.7307366502903654
mp-2778,HoAg,Ho,Ag,1.0,1.0,3.59121015,-4.048020690000001,0.0,MP,B2,3.583745682554384
mp-2621,ErAg,Er,Ag,1.0,1.0,3.57398062,-4.046516180000001,0.0,MP,B2,3.5719696902363176
mp-2268,TbAg,Tb,Ag,1.0,1.0,3.62345741,-4.044177909999998,0.0,MP,B2,3.6199615401558196
mp-2323,BeCu,Be,Cu,1.0,1.0,2.67246788,-4.019554075,0.005036342500000001,MP,B2,2.7113666518182318
mp-1174,MgSc,Mg,Sc,1.0,1.0,3.59645124,-4.00647942,0.001373464999999,MP,B2,3.5564191930689173
mp-571405,NdTl,Nd,Tl,1.0,1.0,3.88659539,-3.957130450000001,0.0,MP,B2,3.967945617996371
mp-11568,SmTl,Sm,Tl,1.0,1.0,3.869804,-3.91927214,0.0052747900000000006,MP,B2,3.9162348841614993
mp-1059707,CaNi,Ca,Ni,1.0,1.0,3.426381,-3.869078955,0.16564980625,MP,B2,3.50568548
mp-30878,TbTl,Tb,Tl,1.0,1.0,3.77847879,-3.84516851,0.0,MP,B2,3.8551748341614998
mp-986,CeZn,Ce,Zn,1.0,1.0,3.62688516,-3.789944659999999,0.029317755000001004,MP,B2,3.6156858301218406
mp-1486,ZnNi,Zn,Ni,1.0,1.0,2.889128,-3.765752925,0.009157754999999,MP,B2,2.9144114369403336
mp-217,ErTl,Er,Tl,1.0,1.0,3.775174,-3.763909095,0.00875593,MP,B2,3.807182984241997
mp-1104,LaMg,La,Mg,1.0,1.0,3.977516849999999,-3.37834585,0.005696517500002001,MP,B2,3.941537384395383
mp-1053,NdZn,Nd,Zn,1.0,1.0,3.67076564,-3.328680079999998,0.0,MP,B2,3.6395038529700474
mp-460,PrZn,Pr,Zn,1.0,1.0,3.70289857,-3.326621750000001,0.0,MP,B2,3.661129198613792
mp-1094889,LiMg,Li,Mg,1.0,1.0,3.415326,-3.32369933,0.006518542499999,MP,B2,3.30748891573753
mp-2165,SmZn,Sm,Zn,1.0,1.0,3.62380683,-3.318883624999998,0.0,MP,B2,3.5877931191351764
mp-1548,PrMg,Pr,Mg,1.0,1.0,3.91847099,-3.303469955,0.0,MP,B2,3.8912370048694305
mp-1327,NdMg,Nd,Mg,1.0,1.0,3.8914747800000002,-3.293095194999999,0.0,MP,B2,3.869611659225686
mp-569593,PmMg,Pm,Mg,1.0,1.0,3.86931238,-3.280581084999999,0.0,MP,B2,3.86931238
mp-2249,HoZn,Ho,Zn,1.0,1.0,3.5280986800000003,-3.271645239999998,0.0,MP,B2,3.490517211533741
mp-2558,SmMg,Sm,Mg,1.0,1.0,3.85263021,-3.2590482,0.0,MP,B2,3.817900925390814
mp-776,LaCd,La,Cd,1.0,1.0,3.93228214,-3.254010165,0.0,MP,B2,3.9176584416663194
mp-1635,TbMg,Tb,Mg,1.0,1.0,3.79886584,-3.20277169,0.0,MP,B2,3.7568408753908145
mp-2077,DyMg,Dy,Mg,1.0,1.0,3.7828788700000002,-3.183299359999999,0.0,MP,B2,3.7459045548402803
mp-1199,HoMg,Ho,Mg,1.0,1.0,3.77276173,-3.164972965,0.0,MP,B2,3.7206250177893785
mp-1059,NdCd,Nd,Cd,1.0,1.0,3.84460747,-3.163966105,0.0,MP,B2,3.845732716496622
mp-2228,ErMg,Er,Mg,1.0,1.0,3.7605312300000002,-3.150948984999999,0.0,MP,B2,3.7088490254713116
mp-572,SmCd,Sm,Cd,1.0,1.0,3.7992873,-3.140192819999999,0.0,MP,B2,3.794021982661751
mp-2195,LuMg,Lu,Mg,1.0,1.0,3.71550985,-3.106677350000002,0.0,MP,B2,3.66482586509416
mp-721,TbCd,Tb,Cd,1.0,1.0,3.74148648,-3.098758634999999,0.0,MP,B2,3.732961932661751
mp-770,DyCd,Dy,Cd,1.0,1.0,3.72296663,-3.082951975,0.0,MP,B2,3.7220256121112163
mp-2314,LiPb,Li,Pb,1.0,1.0,3.52626099,-3.08266373,0.0,MP,B2,3.526260966661634
mp-170,HoCd,Ho,Cd,1.0,1.0,3.70492455,-3.070865744999999,0.0,MP,B2,3.6967460750603154
mp-1094967,MgSb,Mg,Sb,1.0,1.0,3.655308,-3.06745207,0.169059673541667,MP,B2,3.6674886218444986
mp-867,ErCd,Er,Cd,1.0,1.0,3.6859286,-3.062466664999998,0.0,MP,B2,3.6849700827422485
mp-437,MgAu,Mg,Au,1.0,1.0,3.27353901,-3.044165974999998,0.0,MP,B2,3.394080289477735
mp-2502,TmCd,Tm,Cd,1.0,1.0,3.67288236,-3.012850265000001,0.0,MP,B2,3.66747332561874
mp-1094669,MgSn,Mg,Sn,1.0,1.0,3.62314782,-2.889356639999999,0.055988378750000005,MP,B2,3.6487682553309666
mp-1039154,MgBi,Mg,Bi,1.0,1.0,3.7718030000000002,-2.804571,0.10456944499999601,MP,B2,3.7584218796503044
mp-987,ZnCu,Zn,Cu,1.0,1.0,2.92055392,-2.770230169999999,0.0,MP,B2,2.994564475103976
mp-1038934,MgAl,Mg,Al,1.0,1.0,3.379817999999999,-2.608004949999999,0.09022261875000001,MP,B2,3.351703399341087
mp-2696,MgAg,Mg,Ag,1.0,1.0,3.30393762,-2.467122570000001,0.0,MP,B2,3.4275091532675264
mp-1058798,LiBe,Li,Be,1.0,1.0,2.811153,-2.458184435,0.365983430833332,MP,B2,2.794183286196147
mp-1094849,MgGa,Mg,Ga,1.0,1.0,3.32945935,-2.440367894999999,0.022138305,MP,B2,3.3479904684122395
mp-30373,RbAu,Rb,Au,1.0,1.0,4.1045935,-2.401023930000001,0.0,MP,B2,4.21017475
mp-1538115,MgIn,Mg,In,1.0,1.0,3.5744101600000002,-2.236859349999999,0.033975274999999,MP,B2,3.5772190827675847
mp-11498,MgTl,Mg,Tl,1.0,1.0,3.63780262,-2.017959740000002,0.0,MP,B2,3.662722447273206
mp-1039147,CaZn,Ca,Zn,1.0,1.0,3.64868372,-1.8540064725,0.02615939,MP,B2,3.576094893567785
mp-1073,CaCd,Ca,Cd,1.0,1.0,3.80926031,-1.818346545,0.0,MP,B2,3.782323757094359
mp-902,BaZn,Ba,Zn,1.0,1.0,4.07851334,-1.7567380549999991,0.0035235766666670003,MP,B2,4.169748926667758
mp-527,BaCd,Ba,Cd,1.0,1.0,4.2519734,-1.7487043899999999,0.0,MP,B2,4.169748926667758
mp-975530,RbAl,Rb,Al,1.0,1.0,4.315756,-1.7045185150000002,0.658536436249999,MP,B2,4.21017475
mp-2197,BaHg,Ba,Hg,1.0,1.0,4.17876004,-1.6443587449999981,0.0,MP,B2,4.169748926667758
mp-30496,SrCd,Sr,Cd,1.0,1.0,4.03562997,-1.630530945,0.0,MP,B2,3.996459058555797
mp-542,SrHg,Sr,Hg,1.0,1.0,3.96299693,-1.526844400000001,0.0,MP,B2,3.98955553269954
mp-1094779,MgZn,Mg,Zn,1.0,1.0,3.262917,-1.508155975,0.043204822299999,MP,B2,3.3342806822468827
mp-1038814,MgCd,Mg,Cd,1.0,1.0,3.4730962,-1.359103358333332,0.030768572500001003,MP,B2,3.5405095457734572
mp-1408,MgHg,Mg,Hg,1.0,1.0,3.44706066,-1.167299539999998,0.0,MP,B2,3.5336060199172
