material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-305587,TiAs,B2,As,Ti,1,1,3.191873,-0.604315119393132,0.343355011249999,OQMD,3.2377725111853084
oqmd-306537,SrSn,B2,Sn,Sr,1,1,4.049535,-0.603155728425601,0.1232007974999999,OQMD,4.085369244395677
oqmd-307518,YGa,B2,Ga,Y,1,1,3.562916,-0.596982815,0.0698389399999999,OQMD,3.6164079650273484
oqmd-306515,YbGe,B2,Ge,Yb,1,1,3.581345,-0.5942037875,0.14394254499999992,OQMD,3.671253646002747
oqmd-304650,YGe,B2,Ge,Y,1,1,3.596366,-0.593416795,0.30203067249999904,OQMD,3.627189049206524
oqmd-304995,ScGa,B2,Ga,Sc,1,1,3.348371,-0.592342410000001,0.011388440000000055,OQMD,3.41478943218157
oqmd-305414,DySn,B2,Dy,Sn,1,1,3.78158,-0.590767186758936,0.18281932749999996,OQMD,3.8193029633391395
oqmd-307632,PrRh,B2,Pr,Rh,1,1,3.569287,-0.588882813750001,0.05659681249999926,OQMD,3.6031657389671774
oqmd-307603,BePd,B2,Be,Pd,1,1,2.822836,-0.586843664999999,1.4645000000368391e-05,OQMD,2.8482570795324738
oqmd-304839,GdGe,B2,Gd,Ge,1,1,3.615383,-0.58682345125,0.292176057500001,OQMD,3.632938894203512
oqmd-305123,LaIr,B2,Ir,La,1,1,3.59792,-0.584919945,0.11476308562499926,OQMD,3.6423719624195123
oqmd-305829,ZrPd,B2,Pd,Zr,1,1,3.351065,-0.584918674999999,0.06524596625000001,OQMD,3.3149115987737474
oqmd-306367,UAs,B2,As,U,1,1,3.505134,-0.58267947,0.133237685,OQMD,3.491405203967506
oqmd-305643,DyGe,B2,Dy,Ge,1,1,3.585086,-0.582600960833335,0.2893610675,OQMD,3.6076441042066327
oqmd-306919,HoBi,B2,Bi,Ho,1,1,3.866405,-0.582464819166665,0.27544554166666657,OQMD,3.925077974593399
oqmd-307554,GdGa,B2,Ga,Gd,1,1,3.59837,-0.58079374125,0.04163234249999992,OQMD,3.6221578100243357
oqmd-305814,HoSn,B2,Ho,Sn,1,1,3.775703,-0.579422775092266,0.17505131249999994,OQMD,3.818026816140473
oqmd-304933,DyGa,B2,Dy,Ga,1,1,3.565057,-0.578254545833335,0.05063983499999991,OQMD,3.5968630200274565
oqmd-304659,PmGe,B2,Ge,Pm,1,1,3.669956,-0.57775571375,0.28790136000000044,OQMD,3.6755477620586543
oqmd-307873,HoGe,B2,Ge,Ho,1,1,3.586103,-0.577462089166665,0.2871158100000001,OQMD,3.6063679570079663
