material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
vasp-Cd1Nb1,CdNb,Cd,Nb,1.0,1.0,3.3818741744528276,-4.993039625,,VASP,B2,3.3818741744528276
vasp-Cd1Ni1,CdNi,Cd,Ni,1.0,1.0,3.132750185757104,-3.079581705,,VASP,B2,3.132750185757104
vasp-Cd1Pd1,CdPd,Cd,Pd,1.0,1.0,3.2822796202000695,-3.405415945,,VASP,B2,3.2822796202000695
vasp-Cd1Ru1,CdRu,Cd,Ru,1.0,1.0,3.237315331407408,-4.45494798,,VASP,B2,3.237315331407408
vasp-Cd1Sb1,CdSb,Cd,Sb,1.0,1.0,3.715961469476514,-2.28918901,,VASP,B2,3.715961469476514
vasp-Cd1Sc1,CdSc,Cd,Sc,1.0,1.0,3.537430327110807,-3.822387755,,VASP,B2,3.537430327110807
vasp-Cd1Se1,CdSe,Cd,Se,1.0,1.0,3.5564569950973928,-2.159151585,,VASP,B2,3.5564569950973928
vasp-Cd1Si1,CdSi,Cd,Si,1.0,1.0,3.429424717704184,-2.579492795,,VASP,B2,3.429424717704184
vasp-Cd1Sn1,CdSn,Cd,Sn,1.0,1.0,3.721734671263385,-2.24733716,,VASP,B2,3.721734671263385
vasp-Cd1Sr1,CdSr,Cd,Sr,1.0,1.0,4.069419397249426,-1.52023757,,VASP,B2,4.069419397249426
vasp-Cd1Ta1,CdTa,Cd,Ta,1.0,1.0,3.3583986959329337,-5.67319648,,VASP,B2,3.3583986959329337
vasp-Cd1Tc1,CdTc,Cd,Tc,1.0,1.0,3.239705678088738,-4.78326548,,VASP,B2,3.239705678088738
vasp-Cd1Ti1,CdTi,Cd,Ti,1.0,1.0,3.347411019117745,-4.185975975,,VASP,B2,3.347411019117745
vasp-Cd1V1,CdV,Cd,V,1.0,1.0,3.3357162635268645,-4.30266809,,VASP,B2,3.3357162635268645
vasp-Cd1W1,CdW,Cd,W,1.0,1.0,3.2793518876361247,-5.697881095,,VASP,B2,3.2793518876361247
vasp-Cd1Y1,CdY,Cd,Y,1.0,1.0,3.7422976510860106,-3.965354535,,VASP,B2,3.7422976510860106
vasp-Cd1Zn1,CdZn,Cd,Zn,1.0,1.0,3.3983970526870317,-0.839349565,,VASP,B2,3.3983970526870317
vasp-Cd1Zr1,CdZr,Cd,Zr,1.0,1.0,3.5185933349399496,-4.740776055,,VASP,B2,3.5185933349399496
vasp-Ce1Ag1,CeAg,Ce,Ag,1.0,1.0,3.7163102823226257,-4.40093865,,VASP,B2,3.7163102823226257
vasp-Ce1Al1,CeAl,Ce,Al,1.0,1.0,3.657710779813822,-5.0654247,,VASP,B2,3.657710779813822
vasp-Ce1As1,CeAs,Ce,As,1.0,1.0,3.6165140029251295,-6.42424112,,VASP,B2,3.6165140029251295
vasp-Ce1B1,CeB,Ce,B,1.0,1.0,3.2368118874396714,-6.091373805,,VASP,B2,3.2368118874396714
vasp-Ce1Ca1,CeCa,Ce,Ca,1.0,1.0,4.153766233589035,-3.50370432,,VASP,B2,4.153766233589035
vasp-Ce1Cd1,CeCd,Ce,Cd,1.0,1.0,3.8394211317664078,-3.4660682,,VASP,B2,3.8394211317664078
vasp-Ce1Ce1,CeCe,Ce,Ce,1.0,1.0,3.766972106247604,-5.71030944,,VASP,B2,3.766972106247604
vasp-Ce1Co1,CeCo,Ce,Co,1.0,1.0,4.0,,,VASP,B2,4.0
vasp-Ce1Cr1,CeCr,Ce,Cr,1.0,1.0,3.3775891687571318,-7.203528865,,VASP,B2,3.3775891687571318
vasp-Ce1Cu1,CeCu,Ce,Cu,1.0,1.0,3.502897155193142,-4.856633135,,VASP,B2,3.502897155193142
vasp-Ce1Fe1,CeFe,Ce,Fe,1.0,1.0,3.3376073290404875,-6.97651092,,VASP,B2,3.3376073290404875
vasp-Ce1Ga1,CeGa,Ce,Ga,1.0,1.0,3.642620240801631,-4.87382761,,VASP,B2,3.642620240801631
vasp-Ce1Gd1,CeGd,Ce,Gd,1.0,1.0,4.0,-9.76363696,,VASP,B2,4.0
vasp-Ce1Ge1,CeGe,Ce,Ge,1.0,1.0,3.6331832755458104,-5.78862116,,VASP,B2,3.6331832755458104
vasp-Ce1Hf1,CeHf,Ce,Hf,1.0,1.0,4.0,-7.387512935,,VASP,B2,4.0
vasp-Ce1In1,CeIn,Ce,In,1.0,1.0,3.8684566616363796,-4.556355775,,VASP,B2,3.8684566616363796
vasp-Ce1La1,CeLa,Ce,La,1.0,1.0,4.087642149127288,-5.1380136,,VASP,B2,4.087642149127288
vasp-Ce1Mg1,CeMg,Ce,Mg,1.0,1.0,3.8423687302092167,-3.62431733,,VASP,B2,3.8423687302092167
vasp-Ce1Mn1,CeMn,Ce,Mn,1.0,1.0,3.348830131999585,-14.410996955,,VASP,B2,3.348830131999585
vasp-Ce1Mo1,CeMo,Ce,Mo,1.0,1.0,3.4713425742000767,-8.00510594,,VASP,B2,3.4713425742000767
vasp-Ce1Na1,CeNa,Ce,Na,1.0,1.0,4.097504155116338,-3.00007674,,VASP,B2,4.097504155116338
vasp-Ce1Nb1,CeNb,Ce,Nb,1.0,1.0,3.5766869646158717,-7.58483683,,VASP,B2,3.5766869646158717
vasp-Ce1Ni1,CeNi,Ce,Ni,1.0,1.0,3.4084759610313258,-5.957556265,,VASP,B2,3.4084759610313258
vasp-Ce1Pd1,CePd,Ce,Pd,1.0,1.0,3.5639937161359025,-6.186245545,,VASP,B2,3.5639937161359025
vasp-Ce1Ru1,CeRu,Ce,Ru,1.0,1.0,3.4461078705854105,-7.88075909,,VASP,B2,3.4461078705854105
vasp-Ce1Sb1,CeSb,Ce,Sb,1.0,1.0,3.848980314114787,-5.901167775,,VASP,B2,3.848980314114787
vasp-Ce1Sc1,CeSc,Ce,Sc,1.0,1.0,3.811869086454562,-5.939839435,,VASP,B2,3.811869086454562
vasp-Ce1Se1,CeSe,Ce,Se,1.0,1.0,3.6418415909040105,-6.28353495,,VASP,B2,3.6418415909040105
vasp-Ce1Si1,CeSi,Ce,Si,1.0,1.0,3.563884126383768,-6.094836685,,VASP,B2,3.563884126383768
vasp-Ce1Sn1,CeSn,Ce,Sn,1.0,1.0,3.859768940329213,-5.3864425,,VASP,B2,3.859768940329213
vasp-Ce1Sr1,CeSr,Ce,Sr,1.0,1.0,4.363596906761102,-3.263768465,,VASP,B2,4.363596906761102
vasp-Ce1Ta1,CeTa,Ce,Ta,1.0,1.0,3.5629931480288857,-8.32000074,,VASP,B2,3.5629931480288857
vasp-Ce1Tc1,CeTc,Ce,Tc,1.0,1.0,3.453408200623187,-8.096059455,,VASP,B2,3.453408200623187
vasp-Ce1Ti1,CeTi,Ce,Ti,1.0,1.0,3.561526585837861,-6.5668435,,VASP,B2,3.561526585837861
vasp-Ce1V1,CeV,Ce,V,1.0,1.0,3.520363938386183,-7.00957551,,VASP,B2,3.520363938386183
vasp-Ce1W1,CeW,Ce,W,1.0,1.0,3.4864330270876676,-8.738976775,,VASP,B2,3.4864330270876676
vasp-Ce1Y1,CeY,Ce,Y,1.0,1.0,4.01081493345811,-5.94683743,,VASP,B2,4.01081493345811
vasp-Ce1Zn1,CeZn,Ce,Zn,1.0,1.0,3.6047750921478423,-3.708021625,,VASP,B2,3.6047750921478423
vasp-Ce1Zr1,CeZr,Ce,Zr,1.0,1.0,3.7127420666011868,-6.97414725,,VASP,B2,3.7127420666011868
vasp-Co1Ag1,CoAg,Co,Ag,1.0,1.0,3.06524883175927,-4.36563327,,VASP,B2,3.06524883175927
vasp-Co1Al1,CoAl,Co,Al,1.0,1.0,2.8507704038754547,-6.00841891,,VASP,B2,2.8507704038754547
vasp-Co1As1,CoAs,Co,As,1.0,1.0,2.969202987724116,-5.72656854,,VASP,B2,2.969202987724116
vasp-Co1B1,CoB,Co,B,1.0,1.0,2.4784214317202435,-7.01775632,,VASP,B2,2.4784214317202435
vasp-Co1Ca1,CoCa,Co,Ca,1.0,1.0,3.429713556422887,-3.977989825,,VASP,B2,3.429713556422887
vasp-Co1Cd1,CoCd,Co,Cd,1.0,1.0,3.124600013869129,-3.51190457,,VASP,B2,3.124600013869129
vasp-Co1Ce1,CoCe,Co,Ce,1.0,1.0,3.3535267639108954,-6.579090235,,VASP,B2,3.3535267639108954
vasp-Co1Co1,CoCo,Co,Co,1.0,1.0,2.8009761798745,-6.97108152,,VASP,B2,2.8009761798745
vasp-Co1Cr1,CoCr,Co,Cr,1.0,1.0,2.8095382827161934,-7.904289245,,VASP,B2,2.8095382827161934
vasp-Co1Cu1,CoCu,Co,Cu,1.0,1.0,2.8367963075199936,-5.150210895,,VASP,B2,2.8367963075199936
vasp-Co1Fe1,CoFe,Co,Fe,1.0,1.0,2.8383918429362116,-7.72400881,,VASP,B2,2.8383918429362116
vasp-Co1Ga1,CoGa,Co,Ga,1.0,1.0,2.8794775227452716,-5.279115695,,VASP,B2,2.8794775227452716
vasp-Co1Gd1,CoGd,Co,Gd,1.0,1.0,3.3604174849279675,-10.682083915,,VASP,B2,3.3604174849279675
vasp-Co1Ge1,CoGe,Co,Ge,1.0,1.0,2.9276599439199917,-5.77613332,,VASP,B2,2.9276599439199917
vasp-Co1Hf1,CoHf,Co,Hf,1.0,1.0,3.141256142863405,-8.879880745,,VASP,B2,3.141256142863405
vasp-Co1In1,CoIn,Co,In,1.0,1.0,3.1268401356564546,-4.65312754,,VASP,B2,3.1268401356564546
vasp-Co1La1,CoLa,Co,La,1.0,1.0,3.4891797006001912,-5.915505345,,VASP,B2,3.4891797006001912
vasp-Co1Mg1,CoMg,Co,Mg,1.0,1.0,3.0284723303953673,-4.019701085,,VASP,B2,3.0284723303953673
vasp-Co1Mn1,CoMn,Co,Mn,1.0,1.0,2.7736387085952794,-7.634982885,,VASP,B2,2.7736387085952794
vasp-Co1Mo1,CoMo,Co,Mo,1.0,1.0,2.972257683722982,-8.65782155,,VASP,B2,2.972257683722982
vasp-Co1Na1,CoNa,Co,Na,1.0,1.0,3.300010383784005,-3.03296221,,VASP,B2,3.300010383784005
vasp-Co1Nb1,CoNb,Co,Nb,1.0,1.0,3.0671299434298067,-8.54056753,,VASP,B2,3.0671299434298067
vasp-Co1Ni1,CoNi,Co,Ni,1.0,1.0,2.7727354487600513,-5.98891256,,VASP,B2,2.7727354487600513
vasp-Co1Pd1,CoPd,Co,Pd,1.0,1.0,2.9986166430080186,-5.986670475,,VASP,B2,2.9986166430080186
vasp-Co1Ru1,CoRu,Co,Ru,1.0,1.0,2.9032348709420326,-7.725795175,,VASP,B2,2.9032348709420326
vasp-Co1Sb1,CoSb,Co,Sb,1.0,1.0,3.1791383519371568,-5.286773265,,VASP,B2,3.1791383519371568
vasp-Co1Sc1,CoSc,Co,Sc,1.0,1.0,3.1190824632203875,-7.039190555,,VASP,B2,3.1190824632203875
vasp-Co1Se1,CoSe,Co,Se,1.0,1.0,3.027941014704845,-4.9932557,,VASP,B2,3.027941014704845
vasp-Co1Si1,CoSi,Co,Si,1.0,1.0,2.7811851526435643,-6.65210343,,VASP,B2,2.7811851526435643
vasp-Co1Sn1,CoSn,Co,Sn,1.0,1.0,3.1404678539143402,-5.28109552,,VASP,B2,3.1404678539143402
vasp-Co1Sr1,CoSr,Co,Sr,1.0,1.0,3.652883555206079,-3.642099115,,VASP,B2,3.652883555206079
vasp-Co1Ta1,CoTa,Co,Ta,1.0,1.0,3.0500114373157756,-9.541766845,,VASP,B2,3.0500114373157756
vasp-Co1Tc1,CoTc,Co,Tc,1.0,1.0,2.9209908605661203,-8.35919734,,VASP,B2,2.9209908605661203
vasp-Co1Ti1,CoTi,Co,Ti,1.0,1.0,2.9620760612980286,-7.771843915,,VASP,B2,2.9620760612980286
vasp-Co1V1,CoV,Co,V,1.0,1.0,2.8694931864445987,-7.97714806,,VASP,B2,2.8694931864445987
vasp-Co1W1,CoW,Co,W,1.0,1.0,2.9793356012927648,-9.676746935,,VASP,B2,2.9793356012927648
vasp-Co1Y1,CoY,Co,Y,1.0,1.0,3.3359865538505082,-6.87752833,,VASP,B2,3.3359865538505082
vasp-Co1Zn1,CoZn,Co,Zn,1.0,1.0,2.875637340071288,-4.03978904,,VASP,B2,2.875637340071288
vasp-Co1Zr1,CoZr,Co,Zr,1.0,1.0,3.1837691677465023,-8.121002205,,VASP,B2,3.1837691677465023
vasp-Cr1Ag1,CrAg,Cr,Ag,1.0,1.0,3.2756569148823207,-5.52734528,,VASP,B2,3.2756569148823207
vasp-Cr1Al1,CrAl,Cr,Al,1.0,1.0,3.0404258867895013,-6.64748203,,VASP,B2,3.0404258867895013
vasp-Cr1As1,CrAs,Cr,As,1.0,1.0,2.9843204664129477,-6.956178695,,VASP,B2,2.9843204664129477
vasp-Cr1B1,CrB,Cr,B,1.0,1.0,2.571362217870389,,,VASP,B2,2.571362217870389
vasp-Cr1Ca1,CrCa,Cr,Ca,1.0,1.0,3.780420337664448,-4.969468565,,VASP,B2,3.780420337664448
vasp-Cr1Cd1,CrCd,Cr,Cd,1.0,1.0,3.3352611222281414,-4.63898566,,VASP,B2,3.3352611222281414
vasp-Cr1Ce1,CrCe,Cr,Ce,1.0,1.0,3.385887535052748,-6.16099455,,VASP,B2,3.385887535052748
vasp-Cr1Co1,CrCo,Cr,Co,1.0,1.0,2.810097567538847,-7.90428877,,VASP,B2,2.810097567538847
vasp-Cr1Cr1,CrCr,Cr,Cr,1.0,1.0,2.8363130492662827,-9.479612515,,VASP,B2,2.8363130492662827
vasp-Cr1Cu1,CrCu,Cr,Cu,1.0,1.0,2.8835492756797807,-6.000452995,,VASP,B2,2.8835492756797807
vasp-Cr1Fe1,CrFe,Cr,Fe,1.0,1.0,2.8020129401932445,-8.57321921,,VASP,B2,2.8020129401932445
vasp-Cr1Ga1,CrGa,Cr,Ga,1.0,1.0,2.970013077945714,-5.937277605,,VASP,B2,2.970013077945714
vasp-Cr1Gd1,CrGd,Cr,Gd,1.0,1.0,3.422400593201662,-10.138504435,,VASP,B2,3.422400593201662
vasp-Cr1Ge1,CrGe,Cr,Ge,1.0,1.0,2.974643676019597,-6.73278742,,VASP,B2,2.974643676019597
vasp-Cr1Hf1,CrHf,Cr,Hf,1.0,1.0,3.2042814505400337,-9.517716765,,VASP,B2,3.2042814505400337
vasp-Cr1In1,CrIn,Cr,In,1.0,1.0,3.354301020467121,-5.619104535,,VASP,B2,3.354301020467121
vasp-Cr1La1,CrLa,Cr,La,1.0,1.0,3.7281751469010738,-6.68183676,,VASP,B2,3.7281751469010738
vasp-Cr1Mg1,CrMg,Cr,Mg,1.0,1.0,3.329077300765412,-4.93124129,,VASP,B2,3.329077300765412
vasp-Cr1Mn1,CrMn,Cr,Mn,1.0,1.0,2.8073819374411864,-9.172512585,,VASP,B2,2.8073819374411864
vasp-Cr1Mo1,CrMo,Cr,Mo,1.0,1.0,3.0013628553984106,-10.141974645,,VASP,B2,3.0013628553984106
vasp-Cr1Na1,CrNa,Cr,Na,1.0,1.0,3.6781400561482345,-4.29311455,,VASP,B2,3.6781400561482345
vasp-Cr1Nb1,CrNb,Cr,Nb,1.0,1.0,3.1019537902762027,-9.75179194,,VASP,B2,3.1019537902762027
vasp-Cr1Ni1,CrNi,Cr,Ni,1.0,1.0,2.8344889444840486,-7.111302225,,VASP,B2,2.8344889444840486
vasp-Cr1Pd1,CrPd,Cr,Pd,1.0,1.0,3.1252350642495195,-7.220882425,,VASP,B2,3.1252350642495195
vasp-Cr1Ru1,CrRu,Cr,Ru,1.0,1.0,2.9476677187404197,-9.11262268,,VASP,B2,2.9476677187404197
vasp-Cr1Sb1,CrSb,Cr,Sb,1.0,1.0,3.232237283786062,-6.37214118,,VASP,B2,3.232237283786062
vasp-Cr1Sc1,CrSc,Cr,Sc,1.0,1.0,3.3158938529634114,-7.58471898,,VASP,B2,3.3158938529634114
vasp-Cr1Se1,CrSe,Cr,Se,1.0,1.0,3.1165456854945406,-6.363082045,,VASP,B2,3.1165456854945406
vasp-Cr1Si1,CrSi,Cr,Si,1.0,1.0,2.8724155340515027,-7.51534926,,VASP,B2,2.8724155340515027
vasp-Cr1Sn1,CrSn,Cr,Sn,1.0,1.0,3.2442017875560705,-6.19804653,,VASP,B2,3.2442017875560705
vasp-Cr1Sr1,CrSr,Cr,Sr,1.0,1.0,4.046056929510688,-4.73388782,,VASP,B2,4.046056929510688
vasp-Cr1Ta1,CrTa,Cr,Ta,1.0,1.0,3.084304518224883,-10.73203404,,VASP,B2,3.084304518224883
vasp-Cr1Tc1,CrTc,Cr,Tc,1.0,1.0,2.961671032042714,-9.85645624,,VASP,B2,2.961671032042714
vasp-Cr1Ti1,CrTi,Cr,Ti,1.0,1.0,3.026810966246647,-8.527758095,,VASP,B2,3.026810966246647
vasp-Cr1V1,CrV,Cr,V,1.0,1.0,2.8958659454133757,-9.316609035,,VASP,B2,2.8958659454133757
vasp-Cr1W1,CrW,Cr,W,1.0,1.0,3.0163551248060267,-11.22060413,,VASP,B2,3.0163551248060267
vasp-Cr1Y1,CrY,Cr,Y,1.0,1.0,3.5354565972700147,-7.56432613,,VASP,B2,3.5354565972700147
vasp-Cr1Zn1,CrZn,Cr,Zn,1.0,1.0,3.1028641371340244,-4.97727893,,VASP,B2,3.1028641371340244
vasp-Cr1Zr1,CrZr,Cr,Zr,1.0,1.0,3.234441354521719,-8.733324935,,VASP,B2,3.234441354521719
vasp-Cu1Ag1,CuAg,Cu,Ag,1.0,1.0,3.1080172902053955,-3.138496545,,VASP,B2,3.1080172902053955
vasp-Cu1Al1,CuAl,Cu,Al,1.0,1.0,3.0008248399506754,-3.88576259,,VASP,B2,3.0008248399506754
vasp-Cu1As1,CuAs,Cu,As,1.0,1.0,3.1526047795368872,-3.93055428,,VASP,B2,3.1526047795368872
vasp-Cu1B1,CuB,Cu,B,1.0,1.0,2.615380714151841,-4.38154623,,VASP,B2,2.615380714151841
vasp-Cu1Ca1,CuCa,Cu,Ca,1.0,1.0,3.558706830086676,-2.90729898,,VASP,B2,3.558706830086676
vasp-Cu1Cd1,CuCd,Cu,Cd,1.0,1.0,3.1998006531702834,-2.25655277,,VASP,B2,3.1998006531702834
vasp-Cu1Ce1,CuCe,Cu,Ce,1.0,1.0,3.504510281315893,-4.856643335,,VASP,B2,3.504510281315893
vasp-Cu1Co1,CuCo,Cu,Co,1.0,1.0,2.83679635090516,-5.150210895,,VASP,B2,2.83679635090516
vasp-Cu1Cr1,CuCr,Cu,Cr,1.0,1.0,2.883544493203234,-6.00045301,,VASP,B2,2.883544493203234
vasp-Cu1Cu1,CuCu,Cu,Cu,1.0,1.0,2.895456157714211,-3.71027367,,VASP,B2,2.895456157714211
vasp-Cu1Fe1,CuFe,Cu,Fe,1.0,1.0,2.820900916367716,-5.44602194,,VASP,B2,2.820900916367716
vasp-Cu1Ga1,CuGa,Cu,Ga,1.0,1.0,3.0680211298886224,-3.30926034,,VASP,B2,3.0680211298886224
vasp-Cu1Gd1,CuGd,Cu,Gd,1.0,1.0,3.508935708698087,-9.135556395,,VASP,B2,3.508935708698087
vasp-Cu1Ge1,CuGe,Cu,Ge,1.0,1.0,3.1351725930221654,-3.879260945,,VASP,B2,3.1351725930221654
vasp-Cu1Hf1,CuHf,Cu,Hf,1.0,1.0,3.2294535627056216,-6.953961275,,VASP,B2,3.2294535627056216
vasp-Cu1In1,CuIn,Cu,In,1.0,1.0,3.305491419754898,-2.997878715,,VASP,B2,3.305491419754898
vasp-Cu1La1,CuLa,Cu,La,1.0,1.0,3.654368738902945,-4.45653226,,VASP,B2,3.654368738902945
vasp-Cu1Mg1,CuMg,Cu,Mg,1.0,1.0,3.1547341421487376,-2.75416615,,VASP,B2,3.1547341421487376
vasp-Cu1Mn1,CuMn,Cu,Mn,1.0,1.0,2.839418465954573,-5.8047164,,VASP,B2,2.839418465954573
vasp-Cu1Mo1,CuMo,Cu,Mo,1.0,1.0,3.0287128304040474,-6.842578835,,VASP,B2,3.0287128304040474
vasp-Cu1Na1,CuNa,Cu,Na,1.0,1.0,3.4176647097608894,-2.135995985,,VASP,B2,3.4176647097608894
vasp-Cu1Nb1,CuNb,Cu,Nb,1.0,1.0,3.1390188805515544,-6.71096538,,VASP,B2,3.1390188805515544
vasp-Cu1Ni1,CuNi,Cu,Ni,1.0,1.0,2.8367240517735874,-4.543526745,,VASP,B2,2.8367240517735874
vasp-Cu1Pd1,CuPd,Cu,Pd,1.0,1.0,3.0159035882155365,-4.612708485,,VASP,B2,3.0159035882155365
vasp-Cu1Ru1,CuRu,Cu,Ru,1.0,1.0,2.9563813370143284,-6.057137855,,VASP,B2,2.9563813370143284
vasp-Cu1Sb1,CuSb,Cu,Sb,1.0,1.0,3.385307354692715,-3.6502873,,VASP,B2,3.385307354692715
vasp-Cu1Sc1,CuSc,Cu,Sc,1.0,1.0,3.2635934572434366,-5.28289057,,VASP,B2,3.2635934572434366
vasp-Cu1Se1,CuSe,Cu,Se,1.0,1.0,3.2202498378828373,-3.295781785,,VASP,B2,3.2202498378828373
vasp-Cu1Si1,CuSi,Cu,Si,1.0,1.0,3.0010951679814153,-4.273395755,,VASP,B2,3.0010951679814153
vasp-Cu1Sn1,CuSn,Cu,Sn,1.0,1.0,3.35703477605864,-3.56548018,,VASP,B2,3.35703477605864
vasp-Cu1Sr1,CuSr,Cu,Sr,1.0,1.0,3.792173988830671,-2.675567935,,VASP,B2,3.792173988830671
vasp-Cu1Ta1,CuTa,Cu,Ta,1.0,1.0,3.117365148801335,-7.593568575,,VASP,B2,3.117365148801335
vasp-Cu1Tc1,CuTc,Cu,Tc,1.0,1.0,2.972824143577113,-6.59255132,,VASP,B2,2.972824143577113
vasp-Cu1Ti1,CuTi,Cu,Ti,1.0,1.0,3.0734744367088567,-5.773915825,,VASP,B2,3.0734744367088567
vasp-Cu1V1,CuV,Cu,V,1.0,1.0,2.957246151636036,-6.02014234,,VASP,B2,2.957246151636036
vasp-Cu1W1,CuW,Cu,W,1.0,1.0,3.0271223368494375,-7.77584846,,VASP,B2,3.0271223368494375
vasp-Cu1Y1,CuY,Cu,Y,1.0,1.0,3.476594149494616,-5.33373483,,VASP,B2,3.476594149494616
vasp-Cu1Zn1,CuZn,Cu,Zn,1.0,1.0,2.966632404855229,-2.569935,,VASP,B2,2.966632404855229
vasp-Cu1Zr1,CuZr,Cu,Zr,1.0,1.0,3.2675348853949533,-6.2781599,,VASP,B2,3.2675348853949533
vasp-Fe1Ag1,FeAg,Fe,Ag,1.0,1.0,3.128053261904715,-4.994498195,,VASP,B2,3.128053261904715
vasp-Fe1Al1,FeAl,Fe,Al,1.0,1.0,2.8699323497031406,-6.31281346,,VASP,B2,2.8699323497031406
vasp-Fe1As1,FeAs,Fe,As,1.0,1.0,2.9461438849215327,-6.32961157,,VASP,B2,2.9461438849215327
vasp-Fe1B1,FeB,Fe,B,1.0,1.0,2.4851809075764697,-7.601257615,,VASP,B2,2.4851809075764697
vasp-Fe1Ca1,FeCa,Fe,Ca,1.0,1.0,3.5548082959576663,-4.39603191,,VASP,B2,3.5548082959576663
vasp-Fe1Cd1,FeCd,Fe,Cd,1.0,1.0,3.2053026833240854,-4.09985845,,VASP,B2,3.2053026833240854
vasp-Fe1Ce1,FeCe,Fe,Ce,1.0,1.0,3.3625785602583993,-6.997666565,,VASP,B2,3.3625785602583993
vasp-Fe1Co1,FeCo,Fe,Co,1.0,1.0,2.838391877573178,-7.72400881,,VASP,B2,2.838391877573178
vasp-Fe1Cr1,FeCr,Fe,Cr,1.0,1.0,2.801982338675381,-8.573218835,,VASP,B2,2.801982338675381
vasp-Fe1Cu1,FeCu,Fe,Cu,1.0,1.0,2.821758489680392,-5.446022,,VASP,B2,2.821758489680392
vasp-Fe1Fe1,FeFe,Fe,Fe,1.0,1.0,2.8265688365624198,-8.250801845,,VASP,B2,2.8265688365624198
vasp-Fe1Ga1,FeGa,Fe,Ga,1.0,1.0,2.889516636241098,-5.645693095,,VASP,B2,2.889516636241098
vasp-Fe1Gd1,FeGd,Fe,Gd,1.0,1.0,3.7058597854768833,-22.11223159,,VASP,B2,3.7058597854768833
vasp-Fe1Ge1,FeGe,Fe,Ge,1.0,1.0,2.8907891738180638,-6.36807364,,VASP,B2,2.8907891738180638
vasp-Fe1Hf1,FeHf,Fe,Hf,1.0,1.0,3.129878758552915,-9.469773605,,VASP,B2,3.129878758552915
vasp-Fe1In1,FeIn,Fe,In,1.0,1.0,3.134604290909695,-4.960041095,,VASP,B2,3.134604290909695
vasp-Fe1La1,FeLa,Fe,La,1.0,1.0,3.5475661212353553,-6.23572552,,VASP,B2,3.5475661212353553
vasp-Fe1Mg1,FeMg,Fe,Mg,1.0,1.0,3.1530895239067465,-4.515984785,,VASP,B2,3.1530895239067465
vasp-Fe1Mn1,FeMn,Fe,Mn,1.0,1.0,2.7692548165414053,-8.27595719,,VASP,B2,2.7692548165414053
vasp-Fe1Mo1,FeMo,Fe,Mo,1.0,1.0,2.9714354000299807,-9.24201254,,VASP,B2,2.9714354000299807
vasp-Fe1Na1,FeNa,Fe,Na,1.0,1.0,3.396067162054985,-3.6595046,,VASP,B2,3.396067162054985
vasp-Fe1Nb1,FeNb,Fe,Nb,1.0,1.0,3.0612490040823115,-9.14064006,,VASP,B2,3.0612490040823115
vasp-Fe1Ni1,FeNi,Fe,Ni,1.0,1.0,2.8505825420005118,-6.804666885,,VASP,B2,2.8505825420005118
vasp-Fe1Pd1,FePd,Fe,Pd,1.0,1.0,3.0476535405568135,-6.707590765,,VASP,B2,3.0476535405568135
vasp-Fe1Ru1,FeRu,Fe,Ru,1.0,1.0,2.9079196146601527,-8.261340795,,VASP,B2,2.9079196146601527
vasp-Fe1Sb1,FeSb,Fe,Sb,1.0,1.0,3.176388606456305,-5.8358958,,VASP,B2,3.176388606456305
vasp-Fe1Sc1,FeSc,Fe,Sc,1.0,1.0,3.1245875812482327,-7.24153745,,VASP,B2,3.1245875812482327
vasp-Fe1Se1,FeSe,Fe,Se,1.0,1.0,3.04652892265295,-5.63765693,,VASP,B2,3.04652892265295
vasp-Fe1Si1,FeSi,Fe,Si,1.0,1.0,2.7621035762711497,-7.33377463,,VASP,B2,2.7621035762711497
vasp-Fe1Sn1,FeSn,Fe,Sn,1.0,1.0,3.1280482734422,-5.752713655,,VASP,B2,3.1280482734422
vasp-Fe1Sr1,FeSr,Fe,Sr,1.0,1.0,3.7812733174663338,-4.082153685,,VASP,B2,3.7812733174663338
vasp-Fe1Ta1,FeTa,Fe,Ta,1.0,1.0,3.0445786645060853,-10.16442516,,VASP,B2,3.0445786645060853
vasp-Fe1Tc1,FeTc,Fe,Tc,1.0,1.0,2.923788138606337,-8.933521495,,VASP,B2,2.923788138606337
vasp-Fe1Ti1,FeTi,Fe,Ti,1.0,1.0,2.94893178861729,-8.43046831,,VASP,B2,2.94893178861729
vasp-Fe1V1,FeV,Fe,V,1.0,1.0,2.855314286681354,-8.678387565,,VASP,B2,2.855314286681354
vasp-Fe1W1,FeW,Fe,W,1.0,1.0,2.979886745201757,-10.27493521,,VASP,B2,2.979886745201757
vasp-Fe1Y1,FeY,Fe,Y,1.0,1.0,3.392675461566603,-7.15052926,,VASP,B2,3.392675461566603
vasp-Fe1Zn1,FeZn,Fe,Zn,1.0,1.0,2.9124204412869936,-4.561529125,,VASP,B2,2.9124204412869936
vasp-Fe1Zr1,FeZr,Fe,Zr,1.0,1.0,3.1665133448553635,-8.626400515,,VASP,B2,3.1665133448553635
vasp-Ga1Ag1,GaAg,Ga,Ag,1.0,1.0,3.3101896015740273,-2.79812808,,VASP,B2,3.3101896015740273
vasp-Ga1Al1,GaAl,Ga,Al,1.0,1.0,3.314784422053444,-3.26992552,,VASP,B2,3.314784422053444
