material_id,formula,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,structure_type,lattice_constant_calc
mp-2303,DyZn,Dy,Zn,1.0,1.0,3.54500656,-20.83574144,0.0,MP,B2,3.515085270324682
mp-2642,CdAg,Cd,Ag,1.0,1.0,3.3527165,-20.783473355,0.0,MP,B2,3.407450838965622
mp-12586,SmCu,Sm,Cu,1.0,1.0,3.52157544,-20.474329405,0.031348156249999,MP,B2,3.520567944603342
mp-2540,VTc,V,Tc,1.0,1.0,3.00911852,-20.465614505,0.0,MP,B2,3.024804293804173
mp-836,TbZn,Tb,Zn,1.0,1.0,3.56256554,-20.453721725,0.0,MP,B2,3.527098989566393
mp-1009207,MnSb,Mn,Sb,1.0,1.0,3.366446,-20.169230395,0.329182557500001,MP,B2,3.3981161291777253
mp-1395,VRu,V,Ru,1.0,1.0,3.00228092,-20.063952405,0.0,MP,B2,2.941908148264918
mp-592,TiRu,Ti,Ru,1.0,1.0,3.06957001,-20.02088589,0.0,MP,B2,3.0650722267129047
mp-11573,TiTc,Ti,Tc,1.0,1.0,3.09447244,-19.96990951,0.0,MP,B2,3.14796837225216
mp-417,MnRh,Mn,Rh,1.0,1.0,3.02748965,-19.9055442,0.0,MP,B2,2.9606018659998576
mp-11843,DyAl,Dy,Al,1.0,1.0,3.5835634,-19.80113393,0.038093063749999004,MP,B2,3.5319001225898377
mp-1505,TmMg,Tm,Mg,1.0,1.0,3.74697045,-19.71981316,0.0,MP,B2,3.689816107671435
mp-2615,LaZn,La,Zn,1.0,1.0,3.75622244,-19.653037825,0.0,MP,B2,3.7397744181751893
mp-1009206,MnSn,Mn,Sn,1.0,1.0,3.43411701,-19.582523745,0.13223548275862002,MP,B2,3.3790181691017733
mp-1009839,TbAl,Tb,Al,1.0,1.0,3.601771,-19.423504585,0.041335158125001006,MP,B2,3.5439138418315483
mp-1006884,CoMo,Co,Mo,1.0,1.0,2.999743999999999,-19.362013034166665,0.291092250833333,MP,B2,2.9997439471950202
mp-12983,ScSb,Sc,Sb,1.0,1.0,3.629322,-19.334802625000002,0.321589185,MP,B2,3.658997529550429
mp-10879,CeAl,Ce,Al,1.0,1.0,3.673359,-19.077609944,0.10427106999999901,MP,B2,3.632546435272322
mp-16732,YAs,Y,As,1.0,1.0,3.586772,-18.844668154999997,0.48401536500000103,MP,B2,3.600824071531915
mp-22320,GaRu,Ga,Ru,1.0,1.0,3.00143839,-18.765810315,0.000531018749999,MP,B2,3.0038726978157833
mp-11221,SmAl,Sm,Al,1.0,1.0,3.6711043,-18.646371765,0.055769306874999,MP,B2,3.601910324477654
mp-1206765,ScSn,Sc,Sn,1.0,1.0,3.615426,-18.569703934107142,0.17333165196428602,MP,B2,3.6398995694744767
