material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-305933,LuPt,B2,Lu,Pt,1,1,3.412875,-1.3033713675,0.03748552749999989,OQMD,3.414721981319667
oqmd-304976,TmPt,B2,Pt,Tm,1,1,3.439968,-1.27811281,0.0,OQMD,3.444949708146664
oqmd-306894,ErPt,B2,Er,Pt,1,1,3.455692,-1.258697505,0.05710157874999999,OQMD,3.4534865707444893
oqmd-305191,HoPt,B2,Ho,Pt,1,1,3.470082,-1.23865127666666,0.06305995499999995,OQMD,3.471584190512098
oqmd-306889,ScPt,B2,Pt,Sc,1,1,3.291543,-1.2303479075,0.005941910000000217,OQMD,3.2974218728834224
oqmd-305590,DyPt,B2,Dy,Pt,1,1,3.483736,-1.21786032833333,0.06976702125000522,OQMD,3.474950851459156
oqmd-307016,LaAs,B2,As,La,1,1,3.740045,-1.2148172375,0.3556552799999999,OQMD,3.7445771269821027
oqmd-307860,YPt,B2,Pt,Y,1,1,3.495364,-1.1958981625,0.06476733124999945,OQMD,3.490038604252941
oqmd-305047,GdPt,B2,Gd,Pt,1,1,3.517559,-1.17067709375,0.08224389749999994,OQMD,3.4989627073638228
oqmd-304662,AcAs,B2,Ac,As,1,1,3.869305,-1.13728818125,0.34855016000000005,OQMD,3.8592826356691763
oqmd-304477,ThAs,B2,As,Th,1,1,3.650586,-1.1127434925,0.28571836000000017,OQMD,3.697269391569205
oqmd-306672,YbPt,B2,Pt,Yb,1,1,3.416408,-1.10604483,0.0,OQMD,3.425867853883033
oqmd-307418,SmPt,B2,Pt,Sm,1,1,3.558588,-1.10270694375,0.09507663625000018,OQMD,3.521280759369587
oqmd-304528,AlRh,B2,Al,Rh,1,1,3.004274,-1.097203725,0.0,OQMD,3.0618615629269934
oqmd-306644,EuPt,B2,Eu,Pt,1,1,3.522959,-1.09458795,0.012958018333332655,OQMD,3.4953091905118163
oqmd-306657,PmPt,B2,Pm,Pt,1,1,3.575334,-1.07909115625,0.09407293000000072,OQMD,3.535600690977172
oqmd-307784,PmAs,B2,As,Pm,1,1,3.657316,-1.07898622375,0.44966629999999985,OQMD,3.6886631269821133
oqmd-307028,NdAs,B2,As,Nd,1,1,3.68575,-1.07559834,0.43825117,OQMD,3.710762126982124
oqmd-306994,PrAs,B2,As,Pr,1,1,3.711811,-1.07419545125,0.42794730999999997,OQMD,3.7347218941035383
oqmd-307577,LaPt,B2,La,Pt,1,1,3.650857,-1.07345822,0.11392738250000001,OQMD,3.6229727379595924
oqmd-307714,SmAs,B2,As,Sm,1,1,3.643071,-1.07230506625,0.45699490499999995,OQMD,3.6743431953745285
oqmd-306111,CeAs,B2,As,Ce,1,1,3.742329,-1.06849639625,0.4177306649999999,OQMD,3.755910902019496
oqmd-307855,GdAs,B2,As,Gd,1,1,3.603508,-1.06753246125,0.47492543500000006,OQMD,3.6520251433687636
oqmd-307842,YAs,B2,As,Y,1,1,3.578801,-1.06114391,0.4947168650000011,OQMD,3.643101040257882
oqmd-307323,DyAs,B2,As,Dy,1,1,3.572828,-1.04792640083333,0.48778605000000996,OQMD,3.6280132874640967
oqmd-305301,NdPt,B2,Nd,Pt,1,1,3.605847,-1.0423922675,0.10647141375000002,OQMD,3.564403439901687
oqmd-305051,HoAs,B2,As,Ho,1,1,3.558942,-1.03495423916667,0.49315340999999013,OQMD,3.62464662651704
oqmd-307004,ScIr,B2,Ir,Sc,1,1,3.221548,-1.0307804225,0.0,OQMD,3.21191687288338
oqmd-304752,ScRh,B2,Rh,Sc,1,1,3.220262,-1.0278396175,0.0,OQMD,3.227466872883434
oqmd-304677,ErAs,B2,As,Er,1,1,3.545176,-1.0204168475,0.49793329500000016,OQMD,3.606549006749431
oqmd-307590,LaSb,B2,La,Sb,1,1,3.962057,-1.0157238825,0.2601247249999996,OQMD,3.923915342586816
oqmd-306527,LuRh,B2,Lu,Rh,1,1,3.346909,-1.0137608625,2.4569999999668468e-05,OQMD,3.344766981319678
oqmd-305861,PrPt,B2,Pr,Pt,1,1,3.630184,-1.00792767375,0.11042859499999991,OQMD,3.6059029738934956
oqmd-305945,AcPt,B2,Ac,Pt,1,1,3.771867,-1.00678809875,0.16269584500000045,OQMD,3.8216485069136366
oqmd-307353,TmAs,B2,As,Tm,1,1,3.531125,-1.0011958675,0.5014688450000002,OQMD,3.5980121441516046
oqmd-307667,ThPt,B2,Pt,Th,1,1,3.631306,-0.99671332,0.22461628749999996,OQMD,3.544206955564264
oqmd-304567,EuAs,B2,As,Eu,1,1,3.705398,-0.9959129475,0.21873629333333,OQMD,3.6483716265167576
oqmd-304951,EuAu,B2,Au,Eu,1,1,3.662463,-0.984254085,0.006701770000000051,OQMD,3.6668362906034333
oqmd-306902,HfPt,B2,Hf,Pt,1,1,3.323157,-0.9837018425,0.1681978175000015,OQMD,3.251589030213437
oqmd-305608,LuIr,B2,Ir,Lu,1,1,3.347684,-0.9727213675,0.0009769750000009347,OQMD,3.329216981319624
oqmd-306881,LuPd,B2,Lu,Pd,1,1,3.427872,-0.9724016975,0.0,OQMD,3.4655689813197865
oqmd-305563,TmRh,B2,Rh,Tm,1,1,3.373793,-0.96706178,0.0,OQMD,3.374994708146675
oqmd-304828,CePt,B2,Ce,Pt,1,1,3.658605,-0.96684605875,0.11207814500000002,OQMD,3.6426034121659137
oqmd-305401,AcSb,B2,Ac,Sb,1,1,4.091652,-0.96641578125,0.25630153,OQMD,4.038620851273889
oqmd-305103,LuAs,B2,As,Lu,1,1,3.506317,-0.96373351,0.5078149000000001,OQMD,3.5677844173246074
oqmd-305691,YbAu,B2,Au,Yb,1,1,3.555425,-0.958798995,0.011023458749999993,OQMD,3.59739495397465
oqmd-305003,TmPd,B2,Pd,Tm,1,1,3.452356,-0.948770245,0.01768432124999908,OQMD,3.495796708146784
oqmd-306229,AlIr,B2,Al,Ir,1,1,3.018601,-0.946324645000001,0.0,OQMD,3.046311562926939
oqmd-306542,AlPt,B2,Al,Pt,1,1,3.090272,-0.93677085,0.11154429249999986,OQMD,3.131816562926982
oqmd-305006,ErRh,B2,Er,Rh,1,1,3.388599,-0.93596486,0.0,OQMD,3.3839010208433784
oqmd-306096,ErPd,B2,Er,Pd,1,1,3.477002,-0.932736664999999,0.023033888750001008,OQMD,3.5043335707446097
oqmd-305214,TmIr,B2,Ir,Tm,1,1,3.37337,-0.921421115,0.0,OQMD,3.3691147410867095
oqmd-304418,YbAs,B2,As,Yb,1,1,3.600899,-0.9166930725,0.20659257333333003,OQMD,3.5789302898879733
oqmd-307841,HoPd,B2,Ho,Pd,1,1,3.484543,-0.914762076666665,0.023948471249999992,OQMD,3.5224311905122185
oqmd-304821,ZrPt,B2,Pt,Zr,1,1,3.351555,-0.913219914999999,0.17385267999999965,OQMD,3.284572967147252
oqmd-307352,ScPd,B2,Pd,Sc,1,1,3.305014,-0.9081567375,0.0,OQMD,3.3482688728835424
oqmd-307745,EuSb,B2,Eu,Sb,1,1,3.946705,-0.9080005725,0.13717165244355356,OQMD,3.827709842121471
oqmd-307512,HoRh,B2,Ho,Rh,1,1,3.403974,-0.905029986666666,0.0,OQMD,3.41524701777694
oqmd-306798,LuAu,B2,Au,Lu,1,1,3.513291,-0.902009872499999,0.0,OQMD,3.586249081411284
oqmd-304500,CeSb,B2,Ce,Sb,1,1,3.95641,-0.89942054125,0.2991265249999999,OQMD,3.935249117624209
oqmd-304633,DyPd,B2,Dy,Pd,1,1,3.506905,-0.897187923333335,0.033739445000000035,OQMD,3.525797851459276
oqmd-305458,TmAu,B2,Au,Tm,1,1,3.550481,-0.89548866,0.007071975000000008,OQMD,3.6164768082382808
oqmd-306123,PrSb,B2,Pr,Sb,1,1,3.926289,-0.89226553625,0.30526055500000004,OQMD,3.9140601097082515
oqmd-307609,HfIr,B2,Hf,Ir,1,1,3.28052,-0.892184217499999,0.09496925500000031,OQMD,3.166084030213394
oqmd-305547,ScAs,B2,As,Sc,1,1,3.376678,-0.890288545,0.48652468000000004,OQMD,3.4504843088883637
oqmd-306604,ErIr,B2,Er,Ir,1,1,3.387351,-0.887455415000001,0.0,OQMD,3.3839010208433784
oqmd-305237,ErAu,B2,Au,Er,1,1,3.565724,-0.88696597,0.011545985000000036,OQMD,3.6250136708361067
oqmd-304675,YPd,B2,Pd,Y,1,1,3.508619,-0.884217222499999,0.03135161875000081,OQMD,3.540885604253061
oqmd-305368,NdSb,B2,Nd,Sb,1,1,3.900868,-0.882765725000001,0.3112573099999991,OQMD,3.8901003425868366
oqmd-304910,HoAu,B2,Au,Ho,1,1,3.580805,-0.877368756666665,0.015906357500000023,OQMD,3.6431112906037155
oqmd-304924,AlPd,B2,Al,Pd,1,1,3.069847,-0.8761814,0.0362056149999993,OQMD,3.1826635629271016
oqmd-304604,CaPt,B2,Ca,Pt,1,1,3.479857,-0.87496767,0.031158368708757767,OQMD,3.4924549999994943
oqmd-305326,PmSb,B2,Pm,Sb,1,1,3.871562,-0.874658568749999,0.3178312600000004,OQMD,3.8680013425868256
oqmd-304753,DyRh,B2,Dy,Rh,1,1,3.419243,-0.873816023333335,0.0,OQMD,3.421078245589101
oqmd-304568,YbPd,B2,Pd,Yb,1,1,3.445235,-0.867604989999999,0.00017771999999993682,OQMD,3.476714853883152
oqmd-305249,DyAu,B2,Au,Dy,1,1,3.595614,-0.866706223333335,0.020358407499999953,OQMD,3.6464779515507733
oqmd-307204,TbPt,B2,Pt,Tb,1,1,3.498332,-0.866391407333334,0.07600031500000004,OQMD,3.4863106365777448
oqmd-305155,HfRh,B2,Hf,Rh,1,1,3.266312,-0.863496767500001,0.050335614999999945,OQMD,3.1816340302134485
oqmd-305473,YAu,B2,Au,Y,1,1,3.595731,-0.8631984475,0.022705612500001027,OQMD,3.6615657043445586
oqmd-305621,EuBi,B2,Bi,Eu,1,1,4.012962,-0.8624730025,0.0962012466666663,OQMD,3.9488165666375563
oqmd-307267,CaAs,B2,As,Ca,1,1,3.638335,-0.8624022875,0.24001968833332998,OQMD,3.6455174360044356
oqmd-306418,SmSb,B2,Sb,Sm,1,1,3.860456,-0.859673321249999,0.32217091500000006,OQMD,3.853681410979241
oqmd-306394,GdPd,B2,Gd,Pd,1,1,3.5327,-0.85541311375,0.04557417000000008,OQMD,3.5498097073639423
oqmd-307201,MgPt,B2,Mg,Pt,1,1,3.156268,-0.854021349583335,0.02601736500000007,OQMD,3.2421873298421744
oqmd-306017,HoIr,B2,Ho,Ir,1,1,3.403769,-0.853625936666665,0.0,OQMD,3.41524701777694
oqmd-304648,EuPd,B2,Eu,Pd,1,1,3.546017,-0.848321675,0.01668775,OQMD,3.5461561905119363
oqmd-305842,YRh,B2,Rh,Y,1,1,3.432705,-0.8425662725,0.0,OQMD,3.4472109999999767
oqmd-304758,GdAu,B2,Au,Gd,1,1,3.630087,-0.84152147875,0.023756749999999993,OQMD,3.67048980745544
oqmd-305723,PuAs,B2,As,Pu,1,1,3.5296,-0.839920192499999,0.19287653500000101,OQMD,3.436811479675095
oqmd-306036,LaBi,B2,Bi,La,1,1,4.027193,-0.8352169275,0.23187908499999998,OQMD,4.045022067102902
oqmd-306257,GdSb,B2,Gd,Sb,1,1,3.820935,-0.83324421125,0.33196118499999994,OQMD,3.831363358973476
oqmd-306858,SrAs,B2,As,Sr,1,1,3.830759,-0.8280972675,0.25629728250000006,OQMD,3.8265564360045765
oqmd-304818,ZrAs,B2,As,Zr,1,1,3.367625,-0.8236456825,0.32510901874999987,OQMD,3.4376354031521927
oqmd-305753,YSb,B2,Sb,Y,1,1,3.804642,-0.821504750000001,0.34663578999999944,OQMD,3.822439255862595
oqmd-304448,PaAs,B2,As,Pa,1,1,3.510669,-0.8213139875,0.23827421000000015,OQMD,3.5492636770225374
oqmd-306908,DyIr,B2,Dy,Ir,1,1,3.419057,-0.819275288333335,0.0,OQMD,3.421078245589101
oqmd-675170,ThSb,B2,Sb,Th,1,1,3.860355,-0.8173781125,0.092851404999999,OQMD,3.8766076071739177
oqmd-304549,HfRu,B2,Hf,Ru,1,1,3.242656,-0.813002667499999,0.0,OQMD,3.153329839701163
oqmd-307757,ScAu,B2,Au,Sc,1,1,3.384604,-0.806082717500001,0.0013420249999989142,OQMD,3.4689489729750393
oqmd-307098,GdRh,B2,Gd,Rh,1,1,3.454254,-0.80516777375,0.0,OQMD,3.4626680000000065
oqmd-306241,SmAu,B2,Au,Sm,1,1,3.664814,-0.80288451875,0.03657419500000003,OQMD,3.6928078594612046
oqmd-306691,BaSb,B2,Ba,Sb,1,1,4.257929,-0.8021948925,0.1941741375,OQMD,4.118917197967116
oqmd-306407,CaAu,B2,Au,Ca,1,1,3.624862,-0.80058164,0.02541596874999985,OQMD,3.6639821000911117
oqmd-306144,SmPd,B2,Pd,Sm,1,1,3.578333,-0.80003693875,0.057239957500000105,OQMD,3.5721277593697076
oqmd-305636,TiPt,B2,Pt,Ti,1,1,3.167211,-0.799843421893132,0.1500052150000003,OQMD,3.1143078178725014
oqmd-304678,SrSb,B2,Sb,Sr,1,1,4.060347,-0.7987323175,0.1677392550000001,OQMD,4.005894651609289
oqmd-305595,DySb,B2,Dy,Sb,1,1,3.792381,-0.797462575833335,0.3376817899999994,OQMD,3.8073515030688094
oqmd-307541,AcBi,B2,Ac,Bi,1,1,4.167813,-0.795731766249999,0.22734227500000115,OQMD,4.159727575789975
oqmd-305702,PmAu,B2,Au,Pm,1,1,3.679996,-0.79024434125,0.0,OQMD,3.7071277910687894
oqmd-304819,TiRu,B2,Ru,Ti,1,1,3.070396,-0.788503041893131,5.806500000116177e-05,OQMD,3.016048627360227
oqmd-304498,YbSb,B2,Sb,Yb,1,1,3.852546,-0.7851279275,0.13591751416666664,OQMD,3.7582685054926865
oqmd-305598,YIr,B2,Ir,Y,1,1,3.428593,-0.7851235125,0.0001023432549580594,OQMD,3.4472109999999767
oqmd-306094,TiIr,B2,Ir,Ti,1,1,3.11441,-0.784140916893133,0.09948306749999936,OQMD,3.0288028178724584
oqmd-305161,LaAu,B2,Au,La,1,1,3.772715,-0.780283285,0.04296959750000029,OQMD,3.763041791068779
oqmd-307319,PmPd,B2,Pd,Pm,1,1,3.588228,-0.77912503625,0.0,OQMD,3.586447690977292
oqmd-304888,AcAu,B2,Ac,Au,1,1,3.891085,-0.77875631375,0.0,OQMD,3.8777472997558524
oqmd-307110,BaAs,B2,As,Ba,1,1,4.028875,-0.7786137125,0.2827932208333329,OQMD,3.960725859048471
oqmd-307421,HoSb,B2,Ho,Sb,1,1,3.780206,-0.777401554166665,0.33929103999999977,OQMD,3.803984842121752
oqmd-304660,CaSb,B2,Ca,Sb,1,1,3.881585,-0.7728355125,0.14983411749999997,OQMD,3.8248556516091483
oqmd-305163,NdAu,B2,Au,Nd,1,1,3.706503,-0.7693341875,0.04354417999999971,OQMD,3.7292267910688
oqmd-307390,ZrIr,B2,Ir,Zr,1,1,3.31292,-0.766906655,0.09042442125000005,OQMD,3.199067967147209
oqmd-305560,EuSn,B2,Eu,Sn,1,1,3.904738,-0.764598978425601,0.07802439250000004,OQMD,3.827541255842894
oqmd-306090,LaPd,B2,La,Pd,1,1,3.671682,-0.76181289,0.07005627250000035,OQMD,3.642361690977282
oqmd-304486,ErSb,B2,Er,Sb,1,1,3.769061,-0.7561096275,0.34029651999999977,OQMD,3.7858872223541433
oqmd-304797,ZrRh,B2,Rh,Zr,1,1,3.297709,-0.753047655,0.052732841249999995,OQMD,3.214617967147263
oqmd-304879,PrAu,B2,Au,Pr,1,1,3.728707,-0.75047630375,0.0454059075000004,OQMD,3.7531865581902144
oqmd-305141,NdPd,B2,Nd,Pd,1,1,3.618635,-0.750233307499999,0.06576784250000012,OQMD,3.608546690977303
oqmd-307796,TiRh,B2,Rh,Ti,1,1,3.102536,-0.749986981893132,0.03254461750000104,OQMD,3.0443528178725128
oqmd-305826,PaPt,B2,Pa,Pt,1,1,3.50988,-0.748799479999999,0.054688280000000034,OQMD,3.3962012410175966
oqmd-305009,BaBi,B2,Ba,Bi,1,1,4.324698,-0.7483990075,0.13240398416104138,OQMD,4.240023922483203
oqmd-304443,MgPd,B2,Mg,Pd,1,1,3.172318,-0.746530574583335,0.0003901449999998974,OQMD,3.293034329842294
oqmd-307247,BePt,B2,Be,Pt,1,1,2.847534,-0.745170409999999,6.891500000016926e-05,OQMD,2.824007881387385
oqmd-305767,GdIr,B2,Gd,Ir,1,1,3.452988,-0.74340197875,0.029748675584296724,OQMD,3.4626680000000065
oqmd-307379,CeBi,B2,Bi,Ce,1,1,4.01873,-0.74045107125,0.24761551999999998,OQMD,4.056355842140295
oqmd-306773,TiOs,B2,Os,Ti,1,1,3.086194,-0.736112281893133,0.00016004999999996716,OQMD,3.011112963988973
oqmd-305175,SrBi,B2,Bi,Sr,1,1,4.123402,-0.7347326225,0.1081227724985907,OQMD,4.127001376125375
oqmd-306550,SrAu,B2,Au,Sr,1,1,3.818951,-0.733294205,0.05289778000000034,OQMD,3.8450211000912526
oqmd-306006,TbAs,B2,As,Tb,1,1,3.58756,-0.729947924833335,0.48165030500000505,OQMD,3.639373072582685
oqmd-304639,TmSb,B2,Sb,Tm,1,1,3.757715,-0.7291348475,0.3394106550000001,OQMD,3.777350359756318
oqmd-306045,PrBi,B2,Bi,Pr,1,1,3.988899,-0.72857578125,0.25261282500000004,OQMD,4.035166834224338
oqmd-305756,ThIr,B2,Ir,Th,1,1,3.579191,-0.728332134999999,0.28819267000000093,OQMD,3.541033336633428
oqmd-304851,YbBi,B2,Bi,Yb,1,1,3.923154,-0.7276686025,0.0906379487500002,OQMD,3.879375230008772
oqmd-306834,CeAu,B2,Au,Ce,1,1,3.748014,-0.726471548750001,0.05404831499999907,OQMD,3.7743755661061726
oqmd-304982,ThRh,B2,Rh,Th,1,1,3.570651,-0.723262745000001,0.234733105,OQMD,3.541033336633428
oqmd-306350,PrPd,B2,Pd,Pr,1,1,3.64198,-0.72259896875,0.07032488499999967,OQMD,3.6325064580987174
oqmd-304852,SrPt,B2,Pt,Sr,1,1,3.673494,-0.72181885,0.10499254999999996,OQMD,3.764965066355906
oqmd-306574,SmRh,B2,Rh,Sm,1,1,3.49701,-0.71557653375,0.0,OQMD,3.501323999999956
oqmd-305706,NdBi,B2,Bi,Nd,1,1,3.963278,-0.71402849,0.25775649999999994,OQMD,4.011207067102923
oqmd-307338,AcPd,B2,Ac,Pd,1,1,3.785485,-0.71372199875,0.07531794000000003,OQMD,3.8216485069136366
oqmd-307320,HfOs,B2,Hf,Os,1,1,3.255336,-0.708788592499999,0.0,OQMD,3.1483941763299086
oqmd-307427,PmBi,B2,Bi,Pm,1,1,3.950238,-0.70208855875,0.26113170000000097,OQMD,3.989108067102912
oqmd-305535,CaBi,B2,Bi,Ca,1,1,3.959746,-0.6992434775,0.09525544666666641,OQMD,3.9459623761252347
oqmd-305956,LaSn,B2,La,Sn,1,1,3.960487,-0.694440093425601,0.1563896925,OQMD,3.923746756308239
oqmd-307146,GaRh,B2,Ga,Rh,1,1,3.036488,-0.690248457500001,9.105000000175778e-06,OQMD,3.0697486577393907
oqmd-305002,CePd,B2,Ce,Pd,1,1,3.669517,-0.69007863875,0.07701409500000023,OQMD,3.653695466014675
oqmd-305367,BaAu,B2,Au,Ba,1,1,4.006339,-0.688884305,0.035617082500000175,OQMD,3.960725859048471
oqmd-305770,CaPd,B2,Ca,Pd,1,1,3.515437,-0.68829668,0.000424994999999595,OQMD,3.5433019999996147
oqmd-306260,SmBi,B2,Bi,Sm,1,1,3.92684,-0.68304531625,0.264896315,OQMD,3.9747881354953276
oqmd-305084,LuSb,B2,Lu,Sb,1,1,3.735176,-0.68193416,0.33877881499999996,OQMD,3.7471226329293206
oqmd-306816,PmRh,B2,Pm,Rh,1,1,3.515716,-0.681743666250001,0.02387295499999975,OQMD,3.526126849105204
oqmd-306265,YbSn,B2,Sn,Yb,1,1,3.816139,-0.680706408425601,0.03964911500000001,OQMD,3.7580999192141102
oqmd-305337,EuHg,B2,Eu,Hg,1,1,3.824049,-0.672156217483134,0.0009045199999999642,OQMD,3.805125324134488
oqmd-304487,AlNi,B2,Al,Ni,1,1,2.885803,-0.66928167,0.00016468500000099695,OQMD,2.994651854780259
oqmd-305588,HfAs,B2,As,Hf,1,1,3.33395,-0.664194455,0.34259335374999955,OQMD,3.4046514662183784
oqmd-306791,AlRu,B2,Al,Ru,1,1,3.008656,-0.66276286,0.0,OQMD,3.033557372414707
oqmd-306517,LaRh,B2,La,Rh,1,1,3.586583,-0.652591210000001,0.08826709249999898,OQMD,3.6229727379595924
oqmd-306616,GdBi,B2,Bi,Gd,1,1,3.903887,-0.64838749625,0.2704352533333333,OQMD,3.9524700834895623
oqmd-307785,EuPb,B2,Eu,Pb,1,1,3.975257,-0.643821875,0.029803440000000014,OQMD,3.9345265701248477
oqmd-306160,ThPd,B2,Pd,Th,1,1,3.625118,-0.643173340000001,0.12296469749999894,OQMD,3.595053955564384
oqmd-305712,ZrRu,B2,Ru,Zr,1,1,3.277858,-0.643027745000001,0.0,OQMD,3.1863137766349774
oqmd-307331,BaPt,B2,Ba,Pt,1,1,3.854389,-0.642185619999999,0.12010510000000096,OQMD,3.960725859048471
oqmd-307384,SmIr,B2,Ir,Sm,1,1,3.499053,-0.64132127875,0.07195970830252163,OQMD,3.501323999999956
oqmd-305143,EuGe,B2,Eu,Ge,1,1,3.690875,-0.6409938075,0.18318337249999994,OQMD,3.6457929109508185
oqmd-306177,SiRu,B2,Ru,Si,1,1,2.941206,-0.6368057925,0.002274092499999991,OQMD,2.96401640564518
oqmd-305255,YBi,B2,Bi,Y,1,1,3.883928,-0.636779655,0.27843695833333293,OQMD,3.943545980378681
oqmd-305169,PuPt,B2,Pt,Pu,1,1,3.384101,-0.636491020000001,0.168428624999999,OQMD,3.283749043670154
oqmd-307458,CaSn,B2,Ca,Sn,1,1,3.854559,-0.635358823425601,0.06775640999999999,OQMD,3.824687065330572
oqmd-304580,NdRh,B2,Nd,Rh,1,1,3.541173,-0.6345187875,0.040711992500000016,OQMD,3.564403439901687
oqmd-304897,PrSn,B2,Pr,Sn,1,1,3.919354,-0.632091487175601,0.20521556500000093,OQMD,3.9138915234296747
oqmd-306493,NdSn,B2,Nd,Sn,1,1,3.895076,-0.630795325925601,0.20424844750000004,OQMD,3.8899317563082603
oqmd-305976,PmSn,B2,Pm,Sn,1,1,3.871465,-0.630392219675601,0.20353216250000006,OQMD,3.86783275630825
oqmd-307314,CeSn,B2,Ce,Sn,1,1,3.949307,-0.629861847175602,0.19866567999999918,OQMD,3.9350805313456334
oqmd-307534,HfPd,B2,Hf,Pd,1,1,3.318297,-0.629362672500001,0.059480112499999294,OQMD,3.3024360302135576
oqmd-306086,LaGe,B2,Ge,La,1,1,3.754114,-0.625635042500001,0.22722582749999964,OQMD,3.7419984114161635
oqmd-305388,PaIr,B2,Ir,Pa,1,1,3.458618,-0.623476334999999,0.2731564150000012,OQMD,3.3106962410175536
oqmd-307482,SmSn,B2,Sm,Sn,1,1,3.855876,-0.622458667175601,0.2011498774999999,OQMD,3.8535128247006654
oqmd-306365,YbHg,B2,Hg,Yb,1,1,3.725572,-0.620115022483134,0.0,OQMD,3.7356839875057037
oqmd-304663,AcSn,B2,Ac,Sn,1,1,4.099945,-0.619899792175601,0.0647760625150896,OQMD,4.038452264995313
oqmd-307722,MgAu,B2,Au,Mg,1,1,3.289083,-0.616416459583335,0.00018728249999977464,OQMD,3.4137144299337914
oqmd-306131,BeRh,B2,Be,Rh,1,1,2.785329,-0.61603675,1.1344999999995942e-05,OQMD,2.7540528813873966
oqmd-305856,AlCo,B2,Al,Co,1,1,2.845739,-0.61409658,5.928499999985348e-05,OQMD,2.937313338949585
oqmd-306206,ScSb,B2,Sb,Sc,1,1,3.609857,-0.613425315,0.329907835,OQMD,3.6298225244930764
oqmd-305978,YSn,B2,Sn,Y,1,1,3.790934,-0.612708390925601,0.19732617499999994,OQMD,3.8222706695840194
oqmd-307147,GdSn,B2,Gd,Sn,1,1,3.811097,-0.610966702175602,0.19444554499999933,OQMD,3.8311947726949005
oqmd-306228,DyBi,B2,Bi,Dy,1,1,3.879359,-0.605586885833334,0.274246475,OQMD,3.928458227584896
oqmd-306299,PmIr,B2,Ir,Pm,1,1,3.516687,-0.60469229125,0.048984057500000344,OQMD,3.526126849105204
oqmd-305587,TiAs,B2,As,Ti,1,1,3.191873,-0.604315119393132,0.343355011249999,OQMD,3.2673702538774423
oqmd-306537,SrSn,B2,Sn,Sr,1,1,4.049535,-0.603155728425601,0.1232007974999999,OQMD,4.005726065330713
oqmd-307518,YGa,B2,Ga,Y,1,1,3.562916,-0.596982815,0.0698389399999999,OQMD,3.6301614510932905
oqmd-306515,YbGe,B2,Ge,Yb,1,1,3.581345,-0.5942037875,0.14394254499999992,OQMD,3.576351574322034
oqmd-304650,YGe,B2,Ge,Y,1,1,3.596366,-0.593416795,0.30203067249999904,OQMD,3.6405223246919425
oqmd-304995,ScGa,B2,Ga,Sc,1,1,3.348371,-0.592342410000001,0.011388440000000055,OQMD,3.4375447197237716
oqmd-305414,DySn,B2,Dy,Sn,1,1,3.78158,-0.590767186758936,0.18281932749999996,OQMD,3.8071829167902336
oqmd-307632,PrRh,B2,Pr,Rh,1,1,3.569287,-0.588882813750001,0.05659681249999926,OQMD,3.6059029738934956
oqmd-307603,BePd,B2,Be,Pd,1,1,2.822836,-0.586843664999999,1.4645000000368391e-05,OQMD,2.874854881387505
oqmd-304839,GdGe,B2,Gd,Ge,1,1,3.615383,-0.58682345125,0.292176057500001,OQMD,3.649446427802824
oqmd-305123,LaIr,B2,Ir,La,1,1,3.59792,-0.584919945,0.11476308562499926,OQMD,3.6229727379595924
oqmd-305829,ZrPd,B2,Pd,Zr,1,1,3.351065,-0.584918674999999,0.06524596625000001,OQMD,3.335419967147372
oqmd-306367,UAs,B2,As,U,1,1,3.505134,-0.58267947,0.133237685,OQMD,3.4962987646612755
oqmd-305643,DyGe,B2,Dy,Ge,1,1,3.585086,-0.582600960833335,0.2893610675,OQMD,3.625434571898157
oqmd-306919,HoBi,B2,Bi,Ho,1,1,3.866405,-0.582464819166665,0.27544554166666657,OQMD,3.9250915666378385
oqmd-307554,GdGa,B2,Ga,Gd,1,1,3.59837,-0.58079374125,0.04163234249999992,OQMD,3.6390855542041716
oqmd-305814,HoSn,B2,Ho,Sn,1,1,3.775703,-0.579422775092266,0.17505131249999994,OQMD,3.8038162558431763
oqmd-304933,DyGa,B2,Dy,Ga,1,1,3.565057,-0.578254545833335,0.05063983499999991,OQMD,3.6150736982995046
oqmd-304659,PmGe,B2,Ge,Pm,1,1,3.669956,-0.57775571375,0.28790136000000044,OQMD,3.6860844114161733
oqmd-307873,HoGe,B2,Ge,Ho,1,1,3.586103,-0.577462089166665,0.2871158100000001,OQMD,3.6220679109511003
oqmd-307265,SmGe,B2,Ge,Sm,1,1,3.644985,-0.57709126625,0.2899883825000008,OQMD,3.671764479808589
oqmd-307594,EuIn,B2,Eu,In,1,1,3.921297,-0.57624763,0.013097808750000106,OQMD,3.8108056035900137
oqmd-307305,GaPd,B2,Ga,Pd,1,1,3.106421,-0.574784972500001,0.08459115249999949,OQMD,3.1905506577394998
oqmd-305904,ErGe,B2,Er,Ge,1,1,3.559373,-0.5723849175,0.28249545,OQMD,3.6039702911834914
oqmd-304561,HoGa,B2,Ga,Ho,1,1,3.523197,-0.570632404166665,0.058509819999999935,OQMD,3.6117070373524474
oqmd-305576,SmGa,B2,Ga,Sm,1,1,3.644046,-0.56930482625,0.03567404500000004,OQMD,3.6614036062099364
oqmd-307029,ErGa,B2,Er,Ga,1,1,3.538047,-0.5692538825,0.05828305,OQMD,3.5936094175848385
