material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull,source,lattice_constant_calc
oqmd-17578,LaSn3,L1$_2$,La,Sn,1,3,4.793182,-0.640333765138402,0.00014573249999894067,OQMD,4.7956014664648015
oqmd-17529,UIr3,L1$_2$,Ir,U,3,1,4.050155,-0.63875885625,7.830250000040451e-05,OQMD,4.084072698095568
oqmd-18074,TiRh3,L1$_2$,Rh,Ti,3,1,3.837165,-0.637218398446567,0.0011723049999989854,OQMD,3.7803729388981338
oqmd-18055,ScRh3,L1$_2$,Rh,Sc,3,1,3.914586,-0.615306173750001,0.0011009949999993829,OQMD,3.9044523185331776
oqmd-18066,TaRh3,L1$_2$,Rh,Ta,3,1,3.884966,-0.6129252475,0.0008480499999998781,OQMD,3.8638966962954147
oqmd-18834,EuSn3,L1$_2$,Eu,Sn,1,3,4.7445,-0.611539027638402,0.0005198599999997056,OQMD,4.697514153379778
oqmd-18866,ScIr3,L1$_2$,Ir,Sc,3,1,3.937579,-0.60624575125,0.005006264499999968,OQMD,3.9647525472319805
oqmd-17502,NbIr3,L1$_2$,Ir,Nb,3,1,3.917931,-0.5907102225,0.007446940000001456,OQMD,3.898950700934545
oqmd-29195,CeSn3,L1$_2$,Ce,Sn,1,3,4.787402,-0.575536184513401,0.0005257099999999015,OQMD,4.77987758867512
oqmd-18890,PrSn3,L1$_2$,Pr,Sn,1,3,4.769768,-0.572317017013401,0.00029298375000086363,OQMD,4.7415190658502215
oqmd-17775,NdSn3,L1$_2$,Nd,Sn,1,3,4.754263,-0.564850246388402,0.00577059000000002,OQMD,4.676475263893947
oqmd-18908,SmSn3,L1$_2$,Sm,Sn,1,3,4.731335,-0.544505759513402,0.015036402499999046,OQMD,4.712052590076002
oqmd-17954,SnPd3,L1$_2$,Pd,Sn,3,1,4.019976,-0.5393308417128,0.0020998225000004034,OQMD,4.153098112772952
oqmd-17179,DyGa3,L1$_2$,Dy,Ga,1,3,4.264708,-0.526345412916668,0.007079151249999249,OQMD,4.245543462674309
oqmd-19192,HoGa3,L1$_2$,Ga,Ho,3,1,4.232496,-0.519039842083333,0.00324338562499904,OQMD,4.242734215629316
oqmd-30421,GdSn3,L1$_2$,Gd,Sn,1,3,4.708719,-0.518873894513401,0.008815954143600147,OQMD,4.645510524782624
oqmd-17747,NbRh3,L1$_2$,Nb,Rh,1,3,3.889031,-0.518648355000002,0.0011510924999990069,OQMD,3.8386504722357424
oqmd-18138,YbSn3,L1$_2$,Sn,Yb,3,1,4.705145,-0.514966627638402,0.00011728750000006283,OQMD,4.645510524782624
oqmd-29969,ErGa3,L1$_2$,Er,Ga,1,3,4.231646,-0.51362615625,0.0,OQMD,4.234637465440009
oqmd-18125,ThSn3,L1$_2$,Sn,Th,3,1,4.753586,-0.510827515138402,0.00013970250000006068,OQMD,4.741833954040629
oqmd-17264,NdGa3,L1$_2$,Ga,Nd,3,1,4.383784,-0.509153915,0.06909517250000019,OQMD,4.35457095852884
oqmd-19193,TmGa3,L1$_2$,Ga,Tm,3,1,4.223519,-0.50422251375,0.0,OQMD,4.242181791765884
oqmd-18135,YSn3,L1$_2$,Sn,Y,3,1,4.70139,-0.494753831388402,0.023511687268598425,OQMD,4.645510524782624
oqmd-30346,ScGa3,L1$_2$,Ga,Sc,3,1,4.10394,-0.493635575,0.0003829950000009963,OQMD,4.121005999007295
oqmd-17206,DySn3,L1$_2$,Dy,Sn,1,3,4.692147,-0.487087984305069,0.030662774999999975,OQMD,4.645510524782624
